date,QQQ
2014-03-13,89.279999
2014-03-14,88.669998
2014-03-17,89.449997
2014-03-18,90.529999
2014-03-19,90.040001
2014-03-20,90.290001
2014-03-21,89.0
2014-03-24,88.220001
2014-03-25,88.510002
2014-03-26,87.370003
2014-03-27,86.879997
2014-03-28,87.050003
2014-03-31,87.669998
2014-04-01,89.209999
2014-04-02,89.440002
2014-04-03,88.730003
2014-04-04,86.370003
2014-04-07,85.550003
2014-04-08,86.339996
2014-04-09,87.82
2014-04-10,85.099998
2014-04-11,84.110001
2014-04-14,84.769997
2014-04-15,85.050003
2014-04-16,86.18
2014-04-17,86.199997
2014-04-21,86.839996
2014-04-22,87.529999
2014-04-23,86.760002
2014-04-24,87.589996
2014-04-25,86.190002
2014-04-28,86.470001
2014-04-29,87.160004
2014-04-30,87.389999
2014-05-01,87.650002
2014-05-02,87.489998
2014-05-05,87.949997
2014-05-06,86.809998
2014-05-07,86.559998
2014-05-08,86.480003
2014-05-09,86.800003
2014-05-12,88.230003
2014-05-13,88.290001
2014-05-14,87.830002
2014-05-15,87.139999
2014-05-16,87.709999
2014-05-19,88.32
2014-05-20,88.0
2014-05-21,88.839996
2014-05-22,89.230003
2014-05-23,89.879997
2014-05-27,91.0
2014-05-28,90.720001
2014-05-29,91.300003
2014-05-30,91.309998
2014-06-02,91.220001
2014-06-03,91.18
2014-06-04,91.519997
2014-06-05,92.290001
2014-06-06,92.82
2014-06-09,92.75
2014-06-10,92.910004
2014-06-11,92.889999
2014-06-12,92.050003
2014-06-13,92.32
2014-06-16,92.400002
2014-06-17,92.449997
2014-06-18,92.970001
2014-06-19,92.910004
2014-06-20,92.769997
2014-06-23,92.790001
2014-06-24,92.699997
2014-06-25,93.290001
2014-06-26,93.339996
2014-06-27,93.75
2014-06-30,93.910004
2014-07-01,94.940002
2014-07-02,95.099998
2014-07-03,95.699997
2014-07-07,95.410004
2014-07-08,94.260002
2014-07-09,94.959999
2014-07-10,94.660004
2014-07-11,95.269997
2014-07-14,95.839996
2014-07-15,95.510002
2014-07-16,95.889999
2014-07-17,94.620003
2014-07-18,96.120003
2014-07-21,96.0
2014-07-22,96.610001
2014-07-23,97.230003
2014-07-24,97.120003
2014-07-25,96.739998
2014-07-28,96.769997
2014-07-29,96.599998
2014-07-30,96.980003
2014-07-31,95.019997
2014-08-01,94.669998
2014-08-04,95.32
2014-08-05,94.589996
2014-08-06,94.519997
2014-08-07,94.220001
2014-08-08,94.900002
2014-08-11,95.459999
2014-08-12,95.419998
2014-08-13,96.43
2014-08-14,96.93
2014-08-15,97.400002
2014-08-18,98.150002
2014-08-19,98.699997
2014-08-20,98.699997
2014-08-21,98.900002
2014-08-22,99.050003
2014-08-25,99.400002
2014-08-26,99.5
2014-08-27,99.519997
2014-08-28,99.410004
2014-08-29,99.779999
2014-09-02,100.07
2014-09-03,99.480003
2014-09-04,99.389999
2014-09-05,99.889999
2014-09-08,100.080002
2014-09-09,99.25
2014-09-10,100.07
2014-09-11,99.989998
2014-09-12,99.480003
2014-09-15,98.519997
2014-09-16,99.379997
2014-09-17,99.529999
2014-09-18,100.279999
2014-09-19,99.980003
2014-09-22,99.050003
2014-09-23,98.779999
2014-09-24,99.839996
2014-09-25,97.739998
2014-09-26,98.779999
2014-09-29,98.650002
2014-09-30,98.790001
2014-10-01,97.209999
2014-10-02,97.209999
2014-10-03,98.169998
2014-10-06,97.959999
2014-10-07,96.57
2014-10-08,98.449997
2014-10-09,96.860001
2014-10-10,94.440002
2014-10-13,92.959999
2014-10-14,92.970001
2014-10-15,92.370003
2014-10-16,91.790001
2014-10-17,93.0
2014-10-20,94.389999
2014-10-21,96.870003
2014-10-22,96.370003
2014-10-23,97.82
2014-10-24,98.620003
2014-10-27,98.690002
2014-10-28,100.18
2014-10-29,99.809998
2014-10-30,100.019997
2014-10-31,101.400002
2014-11-03,101.699997
2014-11-04,101.360001
2014-11-05,101.370003
2014-11-06,101.690002
2014-11-07,101.599998
2014-11-10,101.959999
2014-11-11,102.279999
2014-11-12,102.459999
2014-11-13,102.900002
2014-11-14,103.220001
2014-11-17,102.910004
2014-11-18,103.68
2014-11-19,103.209999
2014-11-20,103.669998
2014-11-21,103.870003
2014-11-24,104.68
2014-11-25,104.839996
2014-11-26,105.519997
2014-11-28,106.010002
2014-12-01,104.809998
2014-12-02,105.230003
2014-12-03,105.419998
2014-12-04,105.370003
2014-12-05,105.379997
2014-12-08,104.629997
2014-12-09,104.959999
2014-12-10,103.309998
2014-12-11,103.800003
2014-12-12,102.669998
2014-12-15,101.610001
2014-12-16,99.980003
2014-12-17,101.800003
2014-12-18,104.25
2014-12-19,104.32
2014-12-22,104.580002
2014-12-23,104.209999
2014-12-24,104.300003
2014-12-26,105.040001
2014-12-29,105.019997
2014-12-30,104.32
2014-12-31,103.25
2015-01-02,102.940002
2015-01-05,101.43
2015-01-06,100.07
2015-01-07,101.360001
2015-01-08,103.300003
2015-01-09,102.620003
2015-01-12,101.550003
2015-01-13,101.519997
2015-01-14,100.959999
2015-01-15,99.650002
2015-01-16,100.82
2015-01-20,101.620003
2015-01-21,102.139999
2015-01-22,104.029999
2015-01-23,104.260002
2015-01-26,104.139999
2015-01-27,101.440002
2015-01-28,100.919998
2015-01-29,101.889999
2015-01-30,101.099998
2015-02-02,101.980003
2015-02-03,102.959999
2015-02-04,102.870003
2015-02-05,103.760002
2015-02-06,103.129997
2015-02-09,102.800003
2015-02-10,104.400002
2015-02-11,104.779999
2015-02-12,106.0
2015-02-13,106.910004
2015-02-17,107.010002
2015-02-18,107.160004
2015-02-19,107.690002
2015-02-20,108.410004
2015-02-23,108.519997
2015-02-24,108.599998
2015-02-25,108.330002
2015-02-26,108.879997
2015-02-27,108.400002
2015-03-02,109.379997
2015-03-03,108.870003
2015-03-04,108.449997
2015-03-05,108.639999
2015-03-06,107.410004
2015-03-09,107.720001
2015-03-10,105.720001
2015-03-11,105.110001
2015-03-12,105.800003
2015-03-13,105.339996
2015-03-16,106.699997
2015-03-17,106.870003
2015-03-18,107.919998
2015-03-19,108.080002
2015-03-20,108.529999
2015-03-23,108.32
2015-03-24,107.93
2015-03-25,105.459999
2015-03-26,105.099998
2015-03-27,105.519997
2015-03-30,106.730003
2015-03-31,105.599998
2015-04-01,105.050003
2015-04-02,105.120003
2015-04-06,105.980003
2015-04-07,105.800003
2015-04-08,106.639999
2015-04-09,107.309998
2015-04-10,107.75
2015-04-13,107.480003
2015-04-14,107.169998
2015-04-15,107.839996
2015-04-16,107.690002
2015-04-17,106.010002
2015-04-20,107.599998
2015-04-21,108.059998
2015-04-22,108.650002
2015-04-23,109.059998
2015-04-24,110.540001
2015-04-27,110.260002
2015-04-28,110.040001
2015-04-29,109.349998
2015-04-30,107.629997
2015-05-01,109.050003
2015-05-04,109.230003
2015-05-05,107.449997
2015-05-06,106.709999
2015-05-07,107.349998
2015-05-08,108.690002
2015-05-11,108.269997
2015-05-12,107.779999
2015-05-13,108.0
2015-05-14,109.580002
2015-05-15,109.580002
2015-05-18,110.059998
2015-05-19,109.940002
2015-05-20,110.010002
2015-05-21,110.580002
2015-05-22,110.470001
2015-05-26,109.199997
2015-05-27,110.959999
2015-05-28,110.709999
2015-05-29,110.050003
2015-06-01,110.419998
2015-06-02,110.07
2015-06-03,110.400002
2015-06-04,109.559998
2015-06-05,109.300003
2015-06-08,108.190002
2015-06-09,108.010002
2015-06-10,109.489998
2015-06-11,109.650002
2015-06-12,108.75
2015-06-15,108.209999
2015-06-16,108.800003
2015-06-17,109.099998
2015-06-18,110.690002
2015-06-19,109.889999
2015-06-22,110.699997
2015-06-23,110.790001
2015-06-24,110.220001
2015-06-25,110.0
2015-06-26,109.269997
2015-06-29,106.690002
2015-06-30,107.07
2015-07-01,107.919998
2015-07-02,107.949997
2015-07-06,107.699997
2015-07-07,107.970001
2015-07-08,106.089996
2015-07-09,106.029999
2015-07-10,107.650002
2015-07-13,109.540001
2015-07-14,110.260002
2015-07-15,110.379997
2015-07-16,111.940002
2015-07-17,113.589996
2015-07-20,113.980003
2015-07-21,113.910004
2015-07-22,112.620003
2015-07-23,112.199997
2015-07-24,111.099998
2015-07-27,110.18
2015-07-28,111.129997
2015-07-29,111.550003
2015-07-30,112.080002
2015-07-31,111.949997
2015-08-03,111.599998
2015-08-04,111.389999
2015-08-05,112.25
2015-08-06,110.449997
2015-08-07,110.309998
2015-08-10,111.57
2015-08-11,110.139999
2015-08-12,110.519997
2015-08-13,110.339996
2015-08-14,110.510002
2015-08-17,111.43
2015-08-18,110.860001
2015-08-19,110.129997
2015-08-20,107.080002
2015-08-21,102.400002
2015-08-24,98.459999
2015-08-25,98.089996
2015-08-26,103.029999
2015-08-27,105.639999
2015-08-28,105.620003
2015-08-31,104.309998
2015-09-01,101.050003
2015-09-02,103.900002
2015-09-03,103.389999
2015-09-04,102.160004
2015-09-08,105.040001
2015-09-09,103.860001
2015-09-10,104.989998
2015-09-11,105.57
2015-09-14,105.25
2015-09-15,106.489998
2015-09-16,107.089996
2015-09-17,107.129997
2015-09-18,105.349998
2015-09-21,105.68
2015-09-22,104.099998
2015-09-23,104.18
2015-09-24,103.800003
2015-09-25,102.919998
2015-09-28,99.989998
2015-09-29,99.470001
2015-09-30,101.760002
2015-10-01,102.220001
2015-10-02,104.010002
2015-10-05,105.5
2015-10-06,105.0
2015-10-07,105.629997
2015-10-08,106.050003
2015-10-09,106.529999
2015-10-12,106.790001
2015-10-13,106.099998
2015-10-14,105.93
2015-10-15,107.669998
2015-10-16,108.120003
2015-10-19,108.739998
2015-10-20,108.18
2015-10-21,107.519997
2015-10-22,109.709999
2015-10-23,112.779999
2015-10-26,112.849998
2015-10-27,113.080002
2015-10-28,114.019997
2015-10-29,113.839996
2015-10-30,113.330002
2015-11-02,114.610001
2015-11-03,115.010002
2015-11-04,115.019997
2015-11-05,114.709999
2015-11-06,114.790001
2015-11-09,113.57
2015-11-10,113.279999
2015-11-11,113.139999
2015-11-12,112.040001
2015-11-13,109.839996
2015-11-16,111.419998
2015-11-17,111.489998
2015-11-18,113.629997
2015-11-19,113.709999
2015-11-20,114.480003
2015-11-23,114.150002
2015-11-24,114.050003
2015-11-25,114.150002
2015-11-27,114.309998
2015-11-30,114.019997
2015-12-01,115.160004
2015-12-02,114.449997
2015-12-03,112.510002
2015-12-04,115.139999
2015-12-07,114.620003
2015-12-08,114.629997
2015-12-09,112.889999
2015-12-10,113.400002
2015-12-11,110.790001
2015-12-14,111.629997
2015-12-15,112.309998
2015-12-16,113.980003
2015-12-17,112.32
2015-12-18,109.830002
2015-12-21,111.050003
2015-12-22,111.779999
2015-12-23,112.610001
2015-12-24,112.589996
2015-12-28,112.529999
2015-12-29,114.300003
2015-12-30,113.269997
2015-12-31,111.860001
2016-01-04,109.5
2016-01-05,109.309998
2016-01-06,108.260002
2016-01-07,104.870003
2016-01-08,104.010002
2016-01-11,104.330002
2016-01-12,105.540001
2016-01-13,101.900002
2016-01-14,104.07
2016-01-15,100.839996
2016-01-19,101.059998
2016-01-20,100.75
2016-01-21,100.849998
2016-01-22,103.769997
2016-01-25,102.230003
2016-01-26,103.150002
2016-01-27,100.580002
2016-01-28,102.0
2016-01-29,104.129997
2016-02-01,104.410004
2016-02-02,102.150002
2016-02-03,101.660004
2016-02-04,101.650002
2016-02-05,98.120003
2016-02-08,96.620003
2016-02-09,96.32
2016-02-10,96.690002
2016-02-11,96.550003
2016-02-12,98.019997
2016-02-16,100.230003
2016-02-17,102.5
2016-02-18,101.330002
2016-02-19,101.629997
2016-02-22,103.279999
2016-02-23,101.580002
2016-02-24,102.550003
2016-02-25,103.559998
2016-02-26,103.43
2016-02-29,102.5
2016-03-01,105.790001
2016-03-02,105.830002
2016-03-03,105.629997
2016-03-04,105.669998
2016-03-07,105.019997
2016-03-08,104.150002
2016-03-09,104.82
2016-03-10,104.660004
2016-03-11,106.489998
2016-03-14,106.669998
2016-03-15,106.629997
2016-03-16,107.580002
2016-03-17,107.519997
2016-03-18,107.370003
2016-03-21,107.790001
2016-03-22,108.120003
2016-03-23,107.230003
2016-03-24,107.260002
2016-03-28,107.110001
2016-03-29,108.830002
2016-03-30,109.360001
2016-03-31,109.199997
2016-04-01,110.360001
2016-04-04,109.940002
2016-04-05,108.879997
2016-04-06,110.669998
2016-04-07,109.080002
2016-04-08,109.0
2016-04-11,108.599998
2016-04-12,109.510002
2016-04-13,110.910004
2016-04-14,110.919998
2016-04-15,110.639999
2016-04-18,111.230003
2016-04-19,110.550003
2016-04-20,110.639999
2016-04-21,110.650002
2016-04-22,108.980003
2016-04-25,108.980003
2016-04-26,108.449997
2016-04-27,107.580002
2016-04-28,106.279999
2016-04-29,105.720001
2016-05-02,106.720001
2016-05-03,105.730003
2016-05-04,105.050003
2016-05-05,105.019997
2016-05-06,105.580002
2016-05-09,105.879997
2016-05-10,107.330002
2016-05-11,106.360001
2016-05-12,105.889999
2016-05-13,105.5
2016-05-16,106.82
2016-05-17,105.480003
2016-05-18,105.860001
2016-05-19,105.309998
2016-05-20,106.470001
2016-05-23,106.330002
2016-05-24,108.459999
2016-05-25,109.239998
2016-05-26,109.559998
2016-05-27,110.129997
2016-05-31,110.339996
2016-06-01,110.349998
2016-06-02,110.580002
2016-06-03,110.059998
2016-06-06,110.459999
2016-06-07,110.18
2016-06-08,110.370003
2016-06-09,110.190002
2016-06-10,108.940002
2016-06-13,108.029999
2016-06-14,108.029999
2016-06-15,107.720001
2016-06-16,108.040001
2016-06-17,106.489998
2016-06-20,107.160004
2016-06-21,107.5
2016-06-22,107.239998
2016-06-23,108.769997
2016-06-24,104.290001
2016-06-27,102.220001
2016-06-28,104.459999
2016-06-29,106.309998
2016-06-30,107.540001
2016-07-01,108.080002
2016-07-05,107.419998
2016-07-06,108.300003
2016-07-07,108.620003
2016-07-08,110.300003
2016-07-11,110.93
2016-07-12,111.489998
2016-07-13,111.220001
2016-07-14,111.980003
2016-07-15,111.800003
2016-07-18,112.540001
2016-07-19,112.129997
2016-07-20,113.440002
2016-07-21,113.18
2016-07-22,113.650002
2016-07-25,113.660004
2016-07-26,113.790001
2016-07-27,114.580002
2016-07-28,114.980003
2016-07-29,115.230003
2016-08-01,115.839996
2016-08-02,114.959999
2016-08-03,115.339996
2016-08-04,115.669998
2016-08-05,116.779999
2016-08-08,116.650002
2016-08-09,116.919998
2016-08-10,116.620003
2016-08-11,117.120003
2016-08-12,117.199997
2016-08-15,117.699997
2016-08-16,117.050003
2016-08-17,117.260002
2016-08-18,117.290001
2016-08-19,117.260002
2016-08-22,117.349998
2016-08-23,117.559998
2016-08-24,116.800003
2016-08-25,116.610001
2016-08-26,116.779999
2016-08-29,116.940002
2016-08-30,116.559998
2016-08-31,116.440002
2016-09-01,116.739998
2016-09-02,117.120003
2016-09-06,117.849998
2016-09-07,117.919998
2016-09-08,117.230003
2016-09-09,114.279999
2016-09-12,116.330002
2016-09-13,115.290001
2016-09-14,115.839996
2016-09-15,117.639999
2016-09-16,117.290001
2016-09-19,116.779999
2016-09-20,117.0
2016-09-21,118.150002
2016-09-22,119.089996
2016-09-23,118.330002
2016-09-26,117.339996
2016-09-27,118.5
2016-09-28,118.699997
2016-09-29,117.839996
2016-09-30,118.720001
2016-10-03,118.550003
2016-10-04,118.370003
2016-10-05,118.790001
2016-10-06,118.730003
2016-10-07,118.470001
2016-10-10,119.220001
2016-10-11,117.519997
2016-10-12,117.419998
2016-10-13,117.0
2016-10-14,117.139999
2016-10-17,116.82
2016-10-18,117.860001
2016-10-19,117.849998
2016-10-20,117.709999
2016-10-21,118.150002
2016-10-24,119.57
2016-10-25,119.190002
2016-10-26,118.379997
2016-10-27,117.839996
2016-10-28,117.099998
2016-10-31,116.989998
2016-11-01,116.110001
2016-11-02,115.18
2016-11-03,114.050003
2016-11-04,113.650002
2016-11-07,116.349998
2016-11-08,117.110001
2016-11-09,117.650002
2016-11-10,115.75
2016-11-11,115.800003
2016-11-14,114.629997
2016-11-15,116.220001
2016-11-16,116.910004
2016-11-17,117.760002
2016-11-18,117.32
2016-11-21,118.540001
2016-11-22,118.900002
2016-11-23,118.419998
2016-11-25,118.800003
2016-11-28,118.529999
2016-11-29,118.940002
2016-11-30,117.5
2016-12-01,115.470001
2016-12-02,115.699997
2016-12-05,116.599998
2016-12-06,116.879997
2016-12-07,118.360001
2016-12-08,118.57
2016-12-09,119.5
2016-12-12,118.959999
2016-12-13,120.459999
2016-12-14,120.209999
2016-12-15,120.400002
2016-12-16,119.599998
2016-12-19,120.089996
2016-12-20,120.550003
2016-12-21,120.459999
2016-12-22,120.120003
2016-12-23,120.199997
2016-12-27,120.82
2016-12-28,119.879997
2016-12-29,119.709999
2016-12-30,118.480003
2017-01-03,119.540001
2017-01-04,120.190002
2017-01-05,120.870003
2017-01-06,121.93
2017-01-09,122.330002
2017-01-10,122.599998
2017-01-11,122.93
2017-01-12,122.739998
2017-01-13,123.160004
2017-01-17,122.790001
2017-01-18,123.040001
2017-01-19,122.980003
2017-01-20,123.25
2017-01-23,123.349998
2017-01-24,124.18
2017-01-25,125.43
2017-01-26,125.559998
2017-01-27,125.800003
2017-01-30,124.82
2017-01-31,124.57
2017-02-01,125.43
2017-02-02,125.32
2017-02-03,125.68
2017-02-06,125.830002
2017-02-07,126.290001
2017-02-08,126.5
2017-02-09,126.959999
2017-02-10,127.379997
2017-02-13,128.100006
2017-02-14,128.529999
2017-02-15,129.289993
2017-02-16,129.25
2017-02-17,129.809998
2017-02-21,130.449997
2017-02-22,130.5
2017-02-23,130.009995
2017-02-24,130.259995
2017-02-27,130.419998
2017-02-28,130.020004
2017-03-01,131.440002
2017-03-02,130.779999
2017-03-03,131.020004
2017-03-06,130.729996
2017-03-07,130.509995
2017-03-08,130.740005
2017-03-09,130.839996
2017-03-10,131.389999
2017-03-13,131.610001
2017-03-14,131.289993
2017-03-15,132.100006
2017-03-16,132.009995
2017-03-17,131.690002
2017-03-20,131.809998
2017-03-21,129.809998
2017-03-22,130.690002
2017-03-23,130.360001
2017-03-24,130.630005
2017-03-27,130.839996
2017-03-28,131.639999
2017-03-29,132.25
2017-03-30,132.470001
2017-03-31,132.380005
2017-04-03,132.300003
2017-04-04,132.509995
2017-04-05,131.970001
2017-04-06,132.039993
2017-04-07,131.970001
2017-04-10,132.020004
2017-04-11,131.449997
2017-04-12,130.919998
2017-04-13,130.399994
2017-04-17,131.479996
2017-04-18,131.279999
2017-04-19,131.490005
2017-04-20,132.589996
2017-04-21,132.559998
2017-04-24,134.160004
2017-04-25,135.130005
2017-04-26,134.940002
2017-04-27,135.75
2017-04-28,135.990005
2017-05-01,137.199997
2017-05-02,137.429993
2017-05-03,136.990005
2017-05-04,137.039993
2017-05-05,137.539993
2017-05-08,137.839996
2017-05-09,138.320007
2017-05-10,138.399994
2017-05-11,138.289993
2017-05-12,138.600006
2017-05-15,139.039993
2017-05-16,139.619995
2017-05-17,136.070007
2017-05-18,137.259995
2017-05-19,137.839996
2017-05-22,139.0
2017-05-23,139.139999
2017-05-24,139.779999
2017-05-25,140.970001
2017-05-26,141.220001
2017-05-30,141.339996
2017-05-31,141.289993
2017-06-01,141.839996
2017-06-02,143.460007
2017-06-05,143.429993
2017-06-06,142.860001
2017-06-07,143.419998
2017-06-08,143.570007
2017-06-09,139.979996
2017-06-12,139.229996
2017-06-13,140.360001
2017-06-14,139.75
2017-06-15,139.130005
2017-06-16,138.149994
2017-06-19,140.460007
2017-06-20,139.360001
2017-06-21,140.740005
2017-06-22,140.699997
2017-06-23,141.240005
2017-06-26,140.580002
2017-06-27,138.029999
2017-06-28,140.020004
2017-06-29,137.589996
2017-06-30,137.639999
2017-07-03,136.190002
2017-07-05,137.529999
2017-07-06,136.289993
2017-07-07,137.759995
2017-07-10,138.660004
2017-07-11,139.050003
2017-07-12,140.699997
2017-07-13,141.009995
2017-07-14,142.119995
2017-07-17,142.190002
2017-07-18,143.139999
2017-07-19,143.979996
2017-07-20,144.169998
2017-07-21,144.110001
2017-07-24,144.770004
2017-07-25,144.399994
2017-07-26,144.869995
2017-07-27,143.960007
2017-07-28,143.839996
2017-07-31,143.229996
2017-08-01,143.559998
2017-08-02,143.949997
2017-08-03,143.389999
2017-08-04,143.649994
2017-08-07,144.559998
2017-08-08,144.309998
2017-08-09,144.119995
2017-08-10,141.029999
2017-08-11,142.100006
2017-08-14,143.929993
2017-08-15,144.029999
2017-08-16,144.279999
2017-08-17,141.330002
2017-08-18,141.229996
2017-08-21,141.050003
2017-08-22,143.199997
2017-08-23,142.690002
2017-08-24,142.270004
2017-08-25,141.970001
2017-08-28,142.410004
2017-08-29,142.970001
2017-08-30,144.649994
2017-08-31,146.199997
2017-09-01,146.0
2017-09-05,144.690002
2017-09-06,145.130005
2017-09-07,145.470001
2017-09-08,144.210007
2017-09-11,145.869995
2017-09-12,146.220001
2017-09-13,146.419998
2017-09-14,145.559998
2017-09-15,146.059998
2017-09-18,145.550003
2017-09-19,145.800003
2017-09-20,145.350006
2017-09-21,144.460007
2017-09-22,144.320007
2017-09-25,142.800003
2017-09-26,143.169998
2017-09-27,144.460007
2017-09-28,144.410004
2017-09-29,145.449997
2017-10-02,145.580002
2017-10-03,145.889999
2017-10-04,146.029999
2017-10-05,147.460007
2017-10-06,147.660004
2017-10-09,147.490005
2017-10-10,147.600006
2017-10-11,148.039993
2017-10-12,147.770004
2017-10-13,148.339996
2017-10-16,148.850006
2017-10-17,149.039993
2017-10-18,148.860001
2017-10-19,148.309998
2017-10-20,148.710007
2017-10-23,147.740005
2017-10-24,147.990005
2017-10-25,147.429993
2017-10-26,146.960007
2017-10-27,151.240005
2017-10-30,151.580002
2017-10-31,152.149994
2017-11-01,152.100006
2017-11-02,151.809998
2017-11-03,153.270004
2017-11-06,153.789993
2017-11-07,153.880005
2017-11-08,154.5
2017-11-09,153.690002
2017-11-10,153.679993
2017-11-13,153.869995
2017-11-14,153.309998
2017-11-15,152.589996
2017-11-16,154.539993
2017-11-17,153.949997
2017-11-20,153.830002
2017-11-21,155.5
2017-11-22,155.690002
2017-11-24,156.259995
2017-11-27,156.190002
2017-11-28,156.589996
2017-11-29,153.860001
2017-11-30,155.149994
2017-12-01,154.490005
2017-12-04,152.710007
2017-12-05,152.809998
2017-12-06,153.5
2017-12-07,154.020004
2017-12-08,154.699997
2017-12-11,155.899994
2017-12-12,155.690002
2017-12-13,155.990005
2017-12-14,155.880005
2017-12-15,157.649994
2017-12-18,158.639999
2017-12-19,157.699997
2017-12-20,157.529999
2017-12-21,157.550003
2017-12-22,157.369995
2017-12-26,156.520004
2017-12-27,156.539993
2017-12-28,156.729996
2017-12-29,155.759995
2018-01-02,158.490005
2018-01-03,160.029999
2018-01-04,160.309998
2018-01-05,161.919998
2018-01-08,162.550003
2018-01-09,162.559998
2018-01-10,162.179993
2018-01-11,163.289993
2018-01-12,164.490005
2018-01-16,164.020004
2018-01-17,165.789993
2018-01-18,165.820007
2018-01-19,166.339996
2018-01-22,168.119995
2018-01-23,169.509995
2018-01-24,168.410004
2018-01-25,168.350006
2018-01-26,170.929993
2018-01-29,170.100006
2018-01-30,168.699997
2018-01-31,169.399994
2018-02-01,167.960007
2018-02-02,164.610001
2018-02-05,158.119995
2018-02-06,162.309998
2018-02-07,160.210007
2018-02-08,153.449997
2018-02-09,156.100006
2018-02-12,158.869995
2018-02-13,159.690002
2018-02-14,162.679993
2018-02-15,165.699997
2018-02-16,164.960007
2018-02-20,165.289993
2018-02-21,164.820007
2018-02-22,164.800003
2018-02-23,168.169998
2018-02-26,170.399994
2018-02-27,168.289993
2018-02-28,167.210007
2018-03-01,164.479996
2018-03-02,165.990005
2018-03-05,167.830002
2018-03-06,168.539993
2018-03-07,168.929993
2018-03-08,169.860001
2018-03-09,173.160004
2018-03-12,174.080002
2018-03-13,171.710007
2018-03-14,171.679993
2018-03-15,171.529999
2018-03-16,171.020004
2018-03-19,167.100006
2018-03-20,167.649994
2018-03-21,166.919998
2018-03-22,162.800003
2018-03-23,158.509995
2018-03-26,164.399994
2018-03-27,159.080002
2018-03-28,157.25
2018-03-29,160.130005
2018-04-02,155.509995
2018-04-03,157.259995
2018-04-04,159.740005
2018-04-05,160.649994
2018-04-06,156.630005
2018-04-09,157.729996
2018-04-10,161.210007
2018-04-11,160.279999
2018-04-12,162.210007
2018-04-13,161.369995
2018-04-16,162.600006
2018-04-17,166.100006
2018-04-18,166.440002
2018-04-19,164.910004
2018-04-20,162.300003
2018-04-23,161.889999
2018-04-24,158.460007
2018-04-25,158.649994
2018-04-26,161.990005
2018-04-27,162.089996
2018-04-30,160.940002
2018-05-01,162.779999
2018-05-02,161.820007
2018-05-03,161.800003
2018-05-04,164.869995
2018-05-07,166.240005
2018-05-08,166.070007
2018-05-09,167.880005
2018-05-10,169.619995
2018-05-11,169.460007
2018-05-14,169.75
2018-05-15,167.869995
2018-05-16,168.979996
2018-05-17,168.330002
2018-05-18,167.460007
2018-05-21,168.399994
2018-05-22,168.179993
2018-05-23,169.600006
2018-05-24,169.550003
2018-05-25,169.720001
2018-05-29,168.970001
2018-05-30,170.179993
2018-05-31,170.070007
2018-06-01,172.740005
2018-06-04,174.300003
2018-06-05,174.839996
2018-06-06,175.860001
2018-06-07,174.429993
2018-06-08,174.440002
2018-06-11,174.910004
2018-06-12,175.830002
2018-06-13,175.820007
2018-06-14,177.600006
2018-06-15,176.979996
2018-06-18,176.5
2018-06-19,176.0
2018-06-20,177.25
2018-06-21,175.710007
2018-06-22,175.320007
2018-06-25,171.369995
2018-06-26,172.070007
2018-06-27,169.729996
2018-06-28,171.190002
2018-06-29,171.649994
2018-07-02,172.800003
2018-07-03,170.800003
2018-07-05,172.919998
2018-07-06,175.610001
2018-07-09,177.190002
2018-07-10,177.320007
2018-07-11,176.419998
2018-07-12,179.460007
2018-07-13,179.610001
2018-07-16,179.179993
2018-07-17,180.270004
2018-07-18,179.929993
2018-07-19,179.029999
2018-07-20,178.990005
2018-07-23,179.559998
2018-07-24,180.300003
2018-07-25,182.820007
2018-07-26,180.050003
2018-07-27,177.619995
2018-07-30,175.110001
2018-07-31,176.449997
2018-08-01,177.119995
2018-08-02,179.529999
2018-08-03,180.080002
2018-08-06,181.139999
2018-08-07,181.800003
2018-08-08,182.020004
2018-08-09,181.910004
2018-08-10,180.520004
2018-08-13,180.320007
2018-08-14,181.449997
2018-08-15,179.229996
2018-08-16,179.820007
2018-08-17,179.860001
2018-08-20,179.699997
2018-08-21,180.360001
2018-08-22,181.059998
2018-08-23,180.800003
2018-08-24,182.479996
2018-08-27,184.339996
2018-08-28,184.610001
2018-08-29,186.740005
2018-08-30,186.410004
2018-08-31,186.649994
2018-09-04,185.850006
2018-09-05,183.449997
2018-09-06,181.809998
2018-09-07,181.110001
2018-09-10,181.720001
2018-09-11,183.119995
2018-09-12,182.580002
2018-09-13,184.529999
2018-09-14,183.990005
2018-09-17,181.339996
2018-09-18,182.839996
2018-09-19,182.699997
2018-09-20,184.720001
2018-09-21,183.710007
2018-09-24,183.889999
2018-09-25,184.139999
2018-09-26,184.270004
2018-09-27,185.830002
2018-09-28,185.789993
2018-10-01,186.169998
2018-10-02,185.75
2018-10-03,185.949997
2018-10-04,182.380005
2018-10-05,180.149994
2018-10-08,179.050003
2018-10-09,179.630005
2018-10-10,171.729996
2018-10-11,169.600006
2018-10-12,174.320007
2018-10-15,172.210007
2018-10-16,177.220001
2018-10-17,177.289993
2018-10-18,173.179993
2018-10-19,173.020004
2018-10-22,173.910004
2018-10-23,173.270004
2018-10-24,165.339996
2018-10-25,171.059998
2018-10-26,166.660004
2018-10-29,163.229996
2018-10-30,165.919998
2018-10-31,169.820007
2018-11-01,172.059998
2018-11-02,169.380005
2018-11-05,168.960007
2018-11-06,170.240005
2018-11-07,175.580002
