date,BAMLH0A0HYM2
2001-12-28,4.662636536908192
2002-01-04,4.477401998906371
2002-01-11,4.46899560357552
2002-01-18,4.354945816950141
2002-01-25,4.1896005418046
2002-02-01,4.166788061178574
2002-02-08,4.305809658730421
2002-02-15,4.229349913690532
2002-02-22,4.2336208231897094
2002-03-01,4.174655797565457
2002-03-08,4.011405254847435
2002-03-15,4.010191117099621
2002-03-22,3.9475341854384984
2002-03-29,3.928560570599269
2002-04-05,3.942502940376696
2002-04-12,3.8715382247136225
2002-04-19,3.7017159377193507
2002-04-26,3.700841929993637
2002-05-03,3.615570692281947
2002-05-10,3.6198599834022267
2002-05-17,3.483281796470216
2002-05-24,3.517895816080817
2002-05-31,3.5844851024589754
2002-06-07,3.6963832239663335
2002-06-14,3.8777909896853924
2002-06-21,4.035332793006158
2002-06-28,4.197005025179596
2002-07-05,4.3665756548020696
2002-07-12,4.643839437069097
2002-07-19,4.815653538949638
2002-07-26,4.953242642900171
2002-08-02,5.081886976770376
2002-08-09,5.085358979796852
2002-08-16,5.0001544878780155
2002-08-23,5.005161214389021
2002-08-30,5.1272820024412695
2002-09-06,5.305491087828504
2002-09-13,5.361867219725789
2002-09-20,5.564570046612038
2002-09-27,5.672493884527734
2002-10-04,5.763093648670559
2002-10-11,5.7807927753519035
2002-10-18,5.59900279230442
2002-10-25,5.498933109121624
2002-11-01,5.391233022353509
2002-11-08,5.2263872113715015
2002-11-15,5.016570290158916
2002-11-22,4.820868486861671
2002-11-29,4.816258093591902
2002-12-06,4.861191709007153
2002-12-13,4.833236165836173
2002-12-20,4.7935204168006305
2002-12-27,4.867113624344088
2003-01-03,4.659345650062658
2003-01-10,4.526610163139176
2003-01-17,4.477851935650355
2003-01-24,4.5494634342706926
2003-01-31,4.368559082880797
2003-02-07,4.343215330361247
2003-02-14,4.3554423376458145
2003-02-21,4.315884468833851
2003-02-28,4.332120066668364
2003-03-07,4.362578733834436
2003-03-14,4.282115450221946
2003-03-21,3.9870159951239175
2003-03-28,3.905276773070852
2003-04-04,3.804271586385524
2003-04-11,3.5648880413687887
2003-04-18,3.345173930877773
2003-04-25,3.203060417191276
2003-05-02,3.050910551830705
2003-05-09,3.055203137018816
2003-05-16,3.0353266731645268
2003-05-23,3.0218409040739886
2003-05-30,3.0667470189509682
2003-06-06,3.0941298695434174
2003-06-13,3.129871518188041
2003-06-20,3.077361056075622
2003-06-27,3.013101419472061
2003-07-04,2.9361952037065686
2003-07-11,2.920531988991555
2003-07-18,2.836494425673834
2003-07-25,2.7950050007911047
2003-08-01,2.903295269799063
2003-08-08,3.0273803322834265
2003-08-15,2.9247792857324946
2003-08-22,2.915806455476932
2003-08-29,2.9144875589404333
2003-09-05,2.960035597249191
2003-09-12,2.9963501378193924
2003-09-19,2.9142122478964114
2003-09-26,3.0042327945582032
2003-10-03,2.894050277065123
2003-10-10,2.7969800313816755
2003-10-17,2.6570200771122967
2003-10-24,2.6706734017402303
2003-10-31,2.558381246018802
2003-11-07,2.5356179257788933
2003-11-14,2.578497888402725
2003-11-21,2.6461103403983444
2003-11-28,2.5382934251073865
2003-12-05,2.565973803266919
2003-12-12,2.5535534430524813
2003-12-19,2.5317583702085233
2003-12-26,2.5293710094029276
2004-01-02,2.4932853204790764
2004-01-09,2.392128961450203
2004-01-16,2.275846402267758
2004-01-23,2.2129441330149566
2004-01-30,2.1112018357427047
2004-02-06,2.0249310407675245
2004-02-13,2.0077295591103472
2004-02-20,1.9754304257346251
2004-02-27,1.9435115901034963
2004-03-05,1.9711665492397885
2004-03-12,2.1261679352873633
2004-03-19,2.154045542397627
2004-03-26,2.153660932421718
2004-04-02,2.0287472087583196
2004-04-09,2.0769857373639193
2004-04-16,2.071647163972682
2004-04-23,2.079073117007111
2004-04-30,2.2124299692647167
2004-05-07,2.233335028891107
2004-05-14,2.3460833176675076
2004-05-21,2.3915670759545797
2004-05-28,2.351661242272937
2004-06-04,2.4319041241759805
2004-06-11,2.3754963384891834
2004-06-18,2.378652236613701
2004-06-25,2.4181327362326845
2004-07-02,2.46185365958502
2004-07-09,2.4797491035614034
2004-07-16,2.440513700926756
2004-07-23,2.4712725942160154
2004-07-30,2.4066276542863396
2004-08-06,2.5988322639186014
2004-08-13,2.543236215537995
2004-08-20,2.4784472895630603
2004-08-27,2.4313699491886007
2004-09-03,2.38764269516188
2004-09-10,2.391779796838112
2004-09-17,2.3740652591375144
2004-09-24,2.377194745473465
2004-10-01,2.3057123394150936
2004-10-08,2.381408131147589
2004-10-15,2.3981952654745213
2004-10-22,2.3910933464267314
2004-10-29,2.377420258472267
2004-11-05,2.2341924365466883
2004-11-12,2.2009682678988733
2004-11-19,2.1715070507327985
2004-11-26,2.12404209934408
2004-12-03,2.13389427141322
2004-12-10,2.132581043319921
2004-12-17,2.102957875025047
2004-12-24,2.091784829662263
2004-12-31,2.1353732551504843
2005-01-07,2.1248472331044517
2005-01-14,2.057591241557012
2005-01-21,2.1070370288397218
2005-01-28,2.0175141713380103
2005-02-04,1.8764160569417832
2005-02-11,1.8321564645969994
2005-02-18,1.7931108912903384
2005-02-25,1.8177014803670142
2005-03-04,1.8221513040919102
2005-03-11,1.8186113452492672
2005-03-18,1.9815975888111361
2005-03-25,2.049177034515036
2005-04-01,2.1916689897163684
2005-04-08,2.1970762043869385
2005-04-15,2.5084427645707637
2005-04-22,2.4570558935966234
2005-04-29,2.5037965306193604
2005-05-06,2.5427054384571477
2005-05-13,2.6725487567364894
2005-05-20,2.602310605185002
2005-05-27,2.583138127551375
2005-06-03,2.523440987995736
2005-06-10,2.5080485504884544
2005-06-17,2.495482890836499
2005-06-24,2.5490623856894072
2005-07-01,2.4620807636691793
2005-07-08,2.454844097970774
2005-07-15,2.3484720022330285
2005-07-22,2.32978805410074
2005-07-29,2.295588659344052
2005-08-05,2.330756358464446
2005-08-12,2.3822288742839706
2005-08-19,2.4343394595679815
2005-08-26,2.449240684876124
2005-09-02,2.6087472798182256
2005-09-09,2.5772552659240078
2005-09-16,2.6078277033209503
2005-09-23,2.6761871578335987
2005-09-30,2.638766352453714
2005-10-07,2.7246476877980714
2005-10-14,2.75696909501925
2005-10-21,2.745826085230884
2005-10-28,2.651553495026987
2005-11-04,2.5930870585114993
2005-11-11,2.555275871132323
2005-11-18,2.5631800810275074
2005-11-25,2.6195069435144642
2005-12-02,2.6217365575862437
2005-12-09,2.681563462787083
2005-12-16,2.641905676512838
2005-12-23,2.6134999119268354
2005-12-30,2.6658728039879582
2006-01-06,2.613802235629551
2006-01-13,2.560081290942038
2006-01-20,2.6116813776604832
2006-01-27,2.452713514680198
2006-02-03,2.384177393858675
2006-02-10,2.332286028664057
2006-02-17,2.268721167630382
2006-02-24,2.1805489396107958
2006-03-03,2.218924347909182
2006-03-10,2.215182212423838
2006-03-17,2.2543954967071724
2006-03-24,2.231070961585031
2006-03-31,2.238726535570604
2006-04-07,2.290578695073135
2006-04-14,2.295004441176977
2006-04-21,2.2858362679464244
2006-04-28,2.2737654141048425
2006-05-05,2.2376379573215535
2006-05-12,2.3756768518317144
2006-05-19,2.519722245786352
2006-05-26,2.52439608963406
2006-06-02,2.5891602024307843
2006-06-09,2.7345111588787963
2006-06-16,2.777166262968245
2006-06-23,2.8015041610222697
2006-06-30,2.723651076056307
2006-07-07,2.741783067197629
2006-07-14,2.8441144067555424
2006-07-21,2.7842154541573465
2006-07-28,2.6254792824959368
2006-08-04,2.579754504301603
2006-08-11,2.5456486289531175
2006-08-18,2.408721482215094
2006-08-25,2.425439679615797
2006-09-01,2.3917160355258194
2006-09-08,2.4219114459391147
2006-09-15,2.3552781174883997
2006-09-22,2.412987587199206
2006-09-29,2.388369106518595
2006-10-06,2.3644256224425444
2006-10-13,2.2994490496789197
2006-10-20,2.242290959318038
2006-10-27,2.187576717502039
2006-11-03,2.1316693817677805
2006-11-10,2.130566170010455
2006-11-17,2.1022731285821044
2006-11-24,2.1423023711195213
2006-12-01,2.23662507071145
2006-12-08,2.247078654659637
2006-12-15,2.193983008962301
2006-12-22,2.2341157166868033
2006-12-29,2.1750585361378563
2007-01-05,2.1112225488795615
2007-01-12,1.9716276263733015
2007-01-19,1.910371220482189
2007-01-26,1.8842720250325757
2007-02-02,1.8306267496837658
2007-02-09,1.8571134964399878
2007-02-16,1.8602215834080646
2007-02-23,1.9237490888767663
2007-03-02,2.3138431822232324
2007-03-09,2.277255341799278
2007-03-16,2.4449542335230934
2007-03-23,2.4184583526686416
2007-03-30,2.4951634021722953
2007-04-06,2.4335499993281067
2007-04-13,2.4102144931788314
2007-04-20,2.4113421794826118
2007-04-27,2.4509234169520964
2007-05-04,2.4720456460965856
2007-05-11,2.5308957710773714
2007-05-18,2.53986610573952
2007-05-25,2.5853771871615177
2007-06-01,2.5824840865616525
2007-06-08,2.6735789225802122
2007-06-15,2.6446979897481184
2007-06-22,2.716662072453268
2007-06-29,2.7743469064539332
2007-07-06,2.8474107212120123
2007-07-13,3.06177652307678
2007-07-20,3.4351145023282035
2007-07-27,4.219480746024377
2007-08-03,4.7317195462690025
2007-08-10,5.336951627007175
2007-08-17,6.054013795859883
2007-08-24,6.281022578622449
2007-08-31,6.593783327105168
2007-09-07,6.75958544992673
2007-09-14,6.6477833840723655
2007-09-21,6.208927041409628
2007-09-28,5.868650008749267
2007-10-05,5.517404935552596
2007-10-12,5.296703866280363
2007-10-19,5.455143882199548
2007-10-26,5.533900575769648
2007-11-02,5.952662877727494
2007-11-09,6.600162123622809
2007-11-16,7.1231868638857705
2007-11-23,7.723407825275766
2007-11-30,8.181783782171392
2007-12-07,8.54751336548351
2007-12-14,8.662440372681253
2007-12-21,8.481192558524597
2007-12-28,8.360989413349229
2008-01-04,8.271108341426313
2008-01-11,8.21748821738381
2008-01-18,8.25049001836161
2008-01-25,8.382117104110915
2008-02-01,8.460912376599833
2008-02-08,8.896241959694104
2008-02-15,9.27605042058917
2008-02-22,9.689098562035294
2008-02-29,10.264565940535618
2008-03-07,10.838206327552395
2008-03-14,11.189319562684346
2008-03-21,11.238157136317616
2008-03-28,11.176620084067054
2008-04-04,10.823268596909339
2008-04-11,10.49520294267828
2008-04-18,9.961492912285731
2008-04-25,9.460751386806017
2008-05-02,8.943174999722725
2008-05-09,8.811724945405274
2008-05-16,8.588026711892091
2008-05-23,8.63493475591708
2008-05-30,8.645568322101523
2008-06-06,8.995245510292913
2008-06-13,9.076731316012548
2008-06-20,9.401953668631611
2008-06-27,9.722913694826559
2008-07-04,9.923850216772294
2008-07-11,10.065957769849406
2008-07-18,9.983825523971163
2008-07-25,9.838030946380465
2008-08-01,9.72644721190192
2008-08-08,9.635620014400414
2008-08-15,9.68402433426996
2008-08-22,9.920030318945065
2008-08-29,10.465879172020173
2008-09-05,11.335573413048063
2008-09-12,12.4255143194227
2008-09-19,14.080567652765737
2008-09-26,15.468038012045744
2008-10-03,17.23619394778368
2008-10-10,18.979165065762597
2008-10-17,20.36741163937102
2008-10-24,21.136061725453125
2008-10-31,21.568767148142143
2008-11-07,21.892988269642906
2008-11-14,22.41487933885516
2008-11-21,23.067218906400452
2008-11-28,23.265264653080912
2008-12-05,23.23227181744806
2008-12-12,22.91240562600772
2008-12-19,22.162387368885426
2008-12-26,21.40233827072372
2009-01-02,20.518497516333156
2009-01-09,19.869682930174182
2009-01-16,19.196120419204583
2009-01-23,18.86899927097962
2009-01-30,18.364148628553416
2009-02-06,18.002308552760383
2009-02-13,18.096493090698818
2009-02-20,18.23763131739499
2009-02-27,18.25913002581963
2009-03-06,18.41325021653789
2009-03-13,18.3594764024143
2009-03-20,18.32341121271901
2009-03-27,17.69030595541912
2009-04-03,17.084185416494826
2009-04-10,16.360149119710865
2009-04-17,15.53721342061886
2009-04-24,14.786056069163095
2009-05-01,13.956192606388548
2009-05-08,13.222061369939262
2009-05-15,12.780402541718331
2009-05-22,12.233949094163625
2009-05-29,11.608260703680557
2009-06-05,11.111771120562755
2009-06-12,10.79254149719245
2009-06-19,10.441892571331074
2009-06-26,10.338073422456521
2009-07-03,10.148694169495654
2009-07-10,9.984384498413586
2009-07-17,9.483432877199622
2009-07-24,9.014335651179357
2009-07-31,8.49450114454613
2009-08-07,7.983953205286741
2009-08-14,7.9001139971830465
2009-08-21,7.7662088652144075
2009-08-28,7.5016621825682845
2009-09-04,7.408254557177464
2009-09-11,7.215820384703743
2009-09-18,6.960956840461922
2009-09-25,6.845421667080015
2009-10-02,6.877456040504738
2009-10-09,6.721167168549051
2009-10-16,6.588263526750929
2009-10-23,6.429905426845245
2009-10-30,6.579424060968032
2009-11-06,6.442494571769863
2009-11-13,6.433996997246116
2009-11-20,6.350123174506551
2009-11-27,6.3660626306760895
2009-12-04,6.121841136022802
2009-12-11,5.945988110227242
2009-12-18,5.69266132396408
2009-12-25,5.445756146179124
2010-01-01,5.282876264328697
2010-01-08,5.077721897329506
2010-01-15,5.019203740082073
2010-01-22,5.237215311186941
2010-01-29,5.247350329661527
2010-02-05,5.331806720476705
2010-02-12,5.342924151864008
2010-02-19,5.155233658909535
2010-02-26,4.992863451373359
2010-03-05,4.762976063370134
2010-03-12,4.508300890482923
2010-03-19,4.235620413796877
2010-03-26,4.069590141832731
2010-04-02,3.8939263623937377
2010-04-09,3.799274094267809
2010-04-16,3.9055222626894737
2010-04-23,3.971687654871297
2010-04-30,4.3604793190615245
2010-05-07,5.103017827368918
2010-05-14,5.365357562806882
2010-05-21,5.940286852532046
2010-05-28,6.2084039246560465
2010-06-04,6.4401381116583725
2010-06-11,6.472811722527103
2010-06-18,6.335204208082574
2010-06-25,6.327092078333439
2010-07-02,6.148756560361395
2010-07-09,5.913873911255408
2010-07-16,5.723687142866797
2010-07-23,5.452946988652658
2010-07-30,5.311242610481157
2010-08-06,5.23773121497893
2010-08-13,5.385211038044839
2010-08-20,5.241039610433436
2010-08-27,5.261824345123355
2010-09-03,5.183152159638659
2010-09-10,5.107225588183253
2010-09-17,5.09876088148353
2010-09-24,5.011159060435185
2010-10-01,4.934581888425033
2010-10-08,4.912293290734931
2010-10-15,4.8260758145217695
2010-10-22,4.671412924210063
2010-10-29,4.6363586657540665
2010-11-05,4.637694214814866
2010-11-12,4.643122059027418
2010-11-19,4.469307211399667
2010-11-26,4.506083072317734
2010-12-03,4.355843326464411
2010-12-10,4.096544687809201
2010-12-17,3.941751871607743
2010-12-24,3.8395316327018736
2010-12-31,3.753687402043428
2011-01-07,3.6875697417972657
2011-01-14,3.5597233023968613
2011-01-21,3.504022908682422
2011-01-28,3.5000654574415417
2011-02-04,3.273718930015653
2011-02-11,3.2680517580314015
2011-02-18,3.3443134789067828
2011-02-25,3.492458901530824
2011-03-04,3.5476323996251304
2011-03-11,3.643880409996035
2011-03-18,3.7971529844283682
2011-03-25,3.5549219408333905
2011-04-01,3.498176494328642
2011-04-08,3.42885100867911
2011-04-15,3.3034321655993453
2011-04-22,3.25441266831292
2011-04-29,3.246573462034931
2011-05-06,3.3666916028464233
2011-05-13,3.4109588982000516
2011-05-20,3.4694422623064343
2011-05-27,3.5098815818059035
2011-06-03,3.688252437689255
2011-06-10,3.745279093761331
2011-06-17,3.9136438861507084
2011-06-24,3.9651426210220135
2011-07-01,3.761919443290844
2011-07-08,3.852123083105455
2011-07-15,4.097434027844958
2011-07-22,4.163961423155036
2011-07-29,4.549760445072026
2011-08-05,4.9294948001408105
2011-08-12,5.616591295765248
2011-08-19,5.951722647071273
2011-08-26,6.251286744751075
2011-09-02,6.365820863471994
2011-09-09,6.6467526764900855
2011-09-16,6.660691331910532
2011-09-23,6.817186988085603
2011-09-30,6.811595545771135
2011-10-07,6.709761995797729
