trade_date,ticker,close,source_name,fetch_timestamp,price_basis
2007-08-15,QQQ,45.900002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-08-16,QQQ,45.450001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-08-17,QQQ,46.310001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-08-20,QQQ,46.529999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-08-21,QQQ,47.02,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-08-22,QQQ,47.66,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-08-23,QQQ,47.529999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-08-24,QQQ,48.200001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-08-27,QQQ,47.880001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-08-28,QQQ,46.740002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-08-29,QQQ,48.080002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-08-30,QQQ,48.330002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-08-31,QQQ,48.869999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-04,QQQ,49.68,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-05,QQQ,49.18,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-06,QQQ,49.139999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-07,QQQ,48.23,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-10,QQQ,48.200001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-11,QQQ,48.93,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-12,QQQ,48.939999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-13,QQQ,49.18,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-14,QQQ,49.220001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-17,QQQ,48.810001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-18,QQQ,50.040001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-19,QQQ,50.169998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-20,QQQ,50.029999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-21,QQQ,50.360001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-24,QQQ,50.59,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-25,QQQ,51.07,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-26,QQQ,51.32,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-27,QQQ,51.580002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-09-28,QQQ,51.41,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-01,QQQ,52.0,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-02,QQQ,52.009998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-03,QQQ,51.650002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-04,QQQ,51.77,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-05,QQQ,52.82,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-08,QQQ,53.150002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-09,QQQ,53.380001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-10,QQQ,53.509998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-11,QQQ,52.66,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-12,QQQ,53.529999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-15,QQQ,53.119999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-16,QQQ,52.869999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-17,QQQ,53.549999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-18,QQQ,53.779999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-19,QQQ,52.439999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-22,QQQ,53.07,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-23,QQQ,54.18,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-24,QQQ,53.77,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-25,QQQ,53.049999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-26,QQQ,53.93,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-29,QQQ,54.150002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-30,QQQ,54.259998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-10-31,QQQ,55.029999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-01,QQQ,54.0,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-02,QQQ,54.419998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-05,QQQ,54.07,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-06,QQQ,54.68,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-07,QQQ,53.349998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-08,QQQ,51.73,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-09,QQQ,50.0,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-12,QQQ,48.73,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-13,QQQ,50.740002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-14,QQQ,50.09,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-15,QQQ,49.82,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-16,QQQ,50.279999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-19,QQQ,49.700001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-20,QQQ,49.900002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-21,QQQ,49.310001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-23,QQQ,49.84,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-26,QQQ,48.98,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-27,QQQ,49.959999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-28,QQQ,51.48,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-29,QQQ,51.700001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-11-30,QQQ,51.310001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-03,QQQ,50.880001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-04,QQQ,50.669998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-05,QQQ,51.580002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-06,QQQ,52.32,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-07,QQQ,52.330002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-10,QQQ,52.540001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-11,QQQ,51.32,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-12,QQQ,51.779999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-13,QQQ,51.5,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-14,QQQ,50.970001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-17,QQQ,49.73,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-18,QQQ,49.889999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-19,QQQ,49.880001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-20,QQQ,50.900002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-21,QQQ,51.849998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-24,QQQ,52.240002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-26,QQQ,52.5,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-27,QQQ,51.869999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-28,QQQ,51.82,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2007-12-31,QQQ,51.220001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-02,QQQ,50.41,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-03,QQQ,50.619999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-04,QQQ,48.400002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-07,QQQ,48.169998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-08,QQQ,46.919998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-09,QQQ,47.919998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-10,QQQ,47.990002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-11,QQQ,47.049999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-14,QQQ,47.869999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-15,QQQ,46.549999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-16,QQQ,46.049999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-17,QQQ,45.41,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-18,QQQ,45.349998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-22,QQQ,44.18,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-23,QQQ,44.009998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-24,QQQ,44.91,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-25,QQQ,43.990002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-28,QQQ,44.330002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-29,QQQ,44.41,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-30,QQQ,44.369999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-01-31,QQQ,45.130001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-01,QQQ,45.59,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-04,QQQ,44.950001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-05,QQQ,43.669998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-06,QQQ,42.810001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-07,QQQ,43.110001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-08,QQQ,43.599998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-11,QQQ,44.07,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-12,QQQ,43.82,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-13,QQQ,44.779999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-14,QQQ,43.970001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-15,QQQ,43.82,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-19,QQQ,43.740002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-20,QQQ,43.939999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-21,QQQ,43.52,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-22,QQQ,43.68,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-25,QQQ,43.900002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-26,QQQ,44.07,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-27,QQQ,44.290001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-28,QQQ,44.119999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-02-29,QQQ,42.950001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-03,QQQ,42.669998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-04,QQQ,42.91,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-05,QQQ,43.119999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-06,QQQ,42.169998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-07,QQQ,42.07,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-10,QQQ,41.259998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-11,QQQ,42.830002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-12,QQQ,42.709999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-13,QQQ,43.040001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-14,QQQ,42.25,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-17,QQQ,41.48,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-18,QQQ,43.330002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-19,QQQ,42.259998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-20,QQQ,43.09,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-24,QQQ,44.580002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-25,QQQ,44.830002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-26,QQQ,44.700001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-27,QQQ,43.709999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-28,QQQ,43.490002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-03-31,QQQ,43.720001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-01,QQQ,45.59,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-02,QQQ,45.490002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-03,QQQ,45.59,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-04,QQQ,45.860001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-07,QQQ,45.759998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-08,QQQ,45.41,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-09,QQQ,44.900002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-10,QQQ,45.540001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-11,QQQ,44.279999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-14,QQQ,44.080002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-15,QQQ,44.139999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-16,QQQ,45.369999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-17,QQQ,45.27,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-18,QQQ,46.709999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-21,QQQ,47.040001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-22,QQQ,46.34,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-23,QQQ,46.849998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-24,QQQ,47.27,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-25,QQQ,47.150002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-28,QQQ,47.240002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-29,QQQ,47.599998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-04-30,QQQ,47.209999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-01,QQQ,48.700001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-02,QQQ,48.77,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-05,QQQ,48.630001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-06,QQQ,48.93,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-07,QQQ,48.040001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-08,QQQ,48.400002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-09,QQQ,48.209999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-12,QQQ,49.09,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-13,QQQ,49.220001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-14,QQQ,49.110001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-15,QQQ,49.970001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-16,QQQ,50.009998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-19,QQQ,49.650002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-20,QQQ,49.27,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-21,QQQ,48.18,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-22,QQQ,48.349998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-23,QQQ,48.200001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-27,QQQ,49.049999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-28,QQQ,49.25,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-29,QQQ,49.689999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-05-30,QQQ,50.009998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-02,QQQ,49.400002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-03,QQQ,49.130001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-04,QQQ,49.759998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-05,QQQ,50.549999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-06,QQQ,49.029999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-09,QQQ,48.77,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-10,QQQ,48.540001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-11,QQQ,47.369999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-12,QQQ,47.419998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-13,QQQ,48.369999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-16,QQQ,48.799999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-17,QQQ,48.540001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-18,QQQ,48.02,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-19,QQQ,48.77,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-20,QQQ,47.419998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-23,QQQ,47.049999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-24,QQQ,46.810001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-25,QQQ,47.57,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-26,QQQ,45.650002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-27,QQQ,45.650002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-06-30,QQQ,45.169998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-01,QQQ,45.810001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-02,QQQ,44.709999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-03,QQQ,44.630001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-07,QQQ,44.900002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-08,QQQ,45.970001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-09,QQQ,44.75,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-10,QQQ,45.279999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-11,QQQ,44.560001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-14,QQQ,44.23,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-15,QQQ,44.240002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-16,QQQ,45.34,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-17,QQQ,45.639999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-18,QQQ,44.59,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-21,QQQ,44.779999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-22,QQQ,44.779999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-23,QQQ,45.369999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-24,QQQ,44.689999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-25,QQQ,45.27,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-28,QQQ,44.419998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-29,QQQ,45.34,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-30,QQQ,45.57,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-07-31,QQQ,45.459999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-01,QQQ,44.880001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-04,QQQ,44.43,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-05,QQQ,45.93,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-06,QQQ,46.630001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-07,QQQ,46.27,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-08,QQQ,47.32,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-11,QQQ,47.75,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-12,QQQ,47.799999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-13,QQQ,47.700001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-14,QQQ,48.25,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-15,QQQ,48.16,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-18,QQQ,47.599998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-19,QQQ,47.009998,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-20,QQQ,47.09,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-21,QQQ,46.869999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-22,QQQ,47.490002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-25,QQQ,46.490002,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-26,QQQ,46.43,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-27,QQQ,46.73,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-28,QQQ,47.110001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-08-29,QQQ,46.119999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-09-02,QQQ,45.549999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-09-03,QQQ,45.119999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-09-04,QQQ,43.66,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-09-05,QQQ,43.450001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-09-08,QQQ,43.369999,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
2008-09-09,QQQ,42.450001,yahoo_finance_cache,2026-04-27T17:57:03Z,vendor_raw_close
